x,y,token
-13.616688,44.874603,Hew
41.25846,26.4325,carbuncle
-25.26338,13.38105,Ceremonies
3.06942,53.845387,Aholiab
-20.7874,34.505463,swarest
28.345594,-7.790539,equatorial
17.997377,-10.262134,extracted
10.4019165,-11.639225,traverse
12.70078,-24.374964,extraordinarily
15.57878,45.181454,Ephraimites
24.030031,24.743305,strawed
36.673733,-16.485622,horizontally
-4.4593983,19.754114,edify
-15.039931,-1.6663834,neighbor
0.37136275,0.04635735,Immense
-30.466106,1.6415161,Archy
-17.30326,-24.929834,dissimilar
2.9131615,-16.684986,imparts
-38.204647,-11.278676,apologise
37.041065,1.6054674,Rio
-3.2022705,-11.751993,ignoble
15.38971,-8.15826,whelmed
0.17449597,1.3655217,lung
-21.310322,-18.804028,prejudiced
30.287998,-10.6168585,creamy
15.984484,-6.541414,unharmed
42.551277,28.425797,forepart
14.293216,22.83957,chew
-3.563586,9.061118,resound
17.781063,51.12289,Baalah
-6.9329023,-5.2792354,Venice
-1.9887904,-22.855871,apparatus
1.6613946,-1.2686191,squalls
-8.238987,-2.5888405,ducking
38.399693,0.9054967,Baltic
-13.144429,-15.101816,fund
21.406643,37.332657,cloths
27.854696,-6.382873,midway
17.160896,1.869316,resounded
-24.568441,5.6636977,endures
21.341955,35.273655,Thummim
-36.544846,-11.064753,charmingly
20.182207,-30.553427,desist
-14.1230345,-19.898159,divulged
12.319461,1.1582409,allured
36.035107,22.02001,thumbs
-55.31389,4.2947264,SPERM
-55.922897,3.3748631,SHIP
27.833038,-16.033524,butt
18.240662,-7.067081,furthest
-0.4522033,9.488791,transcendent
-13.478489,-21.929653,undertaken
12.393423,56.392284,Hosah
8.34743,61.424274,Zur
-9.186268,-35.89083,seizure
-32.823547,4.2138863,Deuteronomy
29.063929,-3.2554655,chewed
13.784317,2.4368224,Shore
-34.356716,14.77014,Memory
-19.044634,-17.650343,condescending
4.0861993,-6.6600065,cooper
15.929474,45.62523,Kibrothhattaavah
7.005823,5.934584,unrecorded
31.249495,-6.2034316,cordage
15.002085,46.717937,Elath
-5.3849645,-32.510586,presiding
-1.2097952,-15.030511,enlivened
12.382426,-14.178576,simplest
9.38212,67.962456,Bukki
-14.682907,-22.985926,principals
-42.442944,-1.907963,hav
9.741494,-2.6347654,bayonet
9.21177,7.7816634,maritime
7.0761786,-10.359638,brig
14.294131,56.487953,Arad
19.771944,45.968384,Pisgah
-0.52120054,4.323407,direst
17.545233,46.75216,Sidonians
18.92281,-7.3629065,hurricane
-1.8601118,28.930876,chasteneth
32.78849,-10.824037,dented
-9.440142,26.061077,chastisement
-10.797792,-6.6357307,affable
-3.099465,2.7134964,castaways
-34.717464,-9.515073,cleverer
-15.432126,-23.738834,secondary
-14.647042,46.648987,Understand
5.2360554,2.0853744,unheeded
30.030684,0.006034635,costliest
-21.41135,-24.67332,unsuitable
-5.9906635,-14.027492,procedure
-0.2482837,27.66307,separateth
-9.474513,-23.809734,ceremonies
14.382901,56.251484,Bezer
12.204166,33.738876,passest
0.29863063,27.007874,oppresseth
-28.547794,14.207108,lastly
18.45926,-10.451902,musk
28.040186,-7.699222,recoil
-14.185623,4.3885264,declines
-12.603683,-3.7352664,architect
13.400446,-5.6596165,splice
12.524012,57.214638,Elealeh
14.346969,-2.5402489,groans
-12.531549,-33.27647,agreeably
-2.906437,-0.5402905,embodied
-3.0861773,-0.17630433,essays
32.802456,29.164711,aloes
13.911537,56.876774,Ataroth
10.551326,24.717964,lacketh
44.58996,-11.191242,bracing
11.834353,58.14388,Rekem
8.236071,-2.3568342,convicts
3.1372063,25.234262,disallowed
19.85418,-17.832754,vest
-12.901027,-34.60664,ceremonious
17.11922,46.6144,Abarim
3.3154116,0.65186256,coronation
-1.1346921,19.003681,Zephon
-16.94753,-22.446045,reproaching
-1.1251787,-7.3215976,congenial
-13.652152,-3.743106,freer
-13.437819,-25.320757,penitence
-19.431948,-0.352525,pagans
2.991152,-0.9589268,pirate
29.670454,-6.9586406,climbs
36.99689,1.4607279,Alps
24.88316,-2.298862,Straits
-9.827658,-39.636734,Midsummer
26.095491,-27.416777,gangway
21.097845,-28.892454,transom
14.6100445,44.23148,Jahaz
-4.5695043,-23.237196,distrustful
-24.53129,6.9541097,Shipmates
-10.203931,-2.9845262,minutest
17.368229,45.840088,Medeba
-1.3554633,0.15189561,fresher
8.57147,-17.888952,Cologne
-20.308018,36.254055,stoodest
20.814686,-27.463308,fishy
-2.2518795,-5.541119,flavor
21.678371,-10.1453085,yarns
3.9846842,22.484457,ridden
-9.349463,-36.329205,pointedly
18.87729,-6.114117,billow
3.680685,-6.3913784,Cod
4.9141173,0.82121867,Cadiz
10.067517,-5.2964454,cheerily
-20.611935,0.710748,pickle
-23.311811,34.84133,livest
4.392267,-17.010216,Folio
11.163515,31.998135,straitness
4.5499444,-18.485016,elasticity
31.94717,-8.199966,gable
26.187813,-25.65494,relaxed
-32.50736,13.861143,Cannon
19.881922,-10.069368,bigness
10.839683,34.261368,sanctuaries
-13.906891,-25.697199,originated
23.016893,-34.84559,sonorous
23.992447,25.059149,willows
-12.749593,-3.679652,cogent
14.736687,24.758375,mildew
-1.2635517,26.378979,blasphemeth
34.548996,-2.3925662,tufted
19.746765,1.478458,Mixed
1.3493876,-11.692225,designated
6.262112,50.58729,Shittim
3.8142505,-1.1085984,ounce
16.449759,21.197367,prune
-3.077208,-20.578405,softening
-3.950593,1.3291903,potency
34.48972,0.46796024,carts
4.0310965,19.542507,prostitute
41.83609,-9.328478,noiselessly
13.987725,-6.297909,fiends
18.108978,27.585485,fretting
13.686453,57.03142,Japhia
-22.918139,2.2806726,Tash
-28.819168,-21.009228,foretell
-35.586864,8.49348,Stern
-17.95859,25.5525,defraud
18.3673,45.586086,Achor
2.935859,-8.767514,Voyage
0.16188,20.536102,Shout
11.246674,19.71456,enchantment
-5.532142,-17.403854,invests
17.913534,-9.711493,plumb
22.349646,2.6057432,martial
15.184787,37.461628,foreskins
27.821405,-6.9280195,Patagonian
15.061191,22.517916,cuttings
18.464495,22.889963,suckling
28.811388,-14.142463,plumed
14.441658,2.1440403,Crossing
27.70299,-7.0451465,anchored
9.079353,59.697857,Enan
9.103855,59.55477,Ammishaddai
-12.874603,14.40516,variance
29.77791,3.656001,helmeted
-18.45273,3.0479908,respond
9.049491,59.62415,Zuar
9.059825,59.624928,Helon
9.045517,59.495876,Pedahzur
9.098048,59.66901,Abidan
9.054396,59.663513,Gideoni
-1.6428181,19.098417,Judges
9.125494,59.815506,Pagiel
-30.08576,3.2540162,goin
9.08794,59.782867,Ocran
27.80456,-15.06648,beaver
2.090121,-1.5191569,Air
9.106339,59.747032,Ahira
-2.0669622,-21.895926,depression
2.1013937,-16.999146,proportionate
18.48863,-5.7251363,trio
10.917355,-10.779345,headsmen
26.733517,-11.966516,sooty
-20.619358,36.06509,buildest
-23.236525,-19.093086,misapprehension
-22.722866,3.2749588,Broke
28.995659,-20.846115,slumbers
9.49934,-27.319067,headway
12.779404,36.369274,sojourners
13.17681,-8.753211,jackets
5.017185,-6.438347,Owen
-32.850273,3.18463,aint
-14.605401,-22.681839,poorer
4.251544,-6.6110973,Linnaeus
2.846661,-7.0652246,anatomy
6.5144515,4.2102623,indications
0.37713927,28.197676,removeth
-29.813362,13.404071,Numbers
9.052939,59.42434,Elizur
9.0864525,59.02449,Shedeur
-36.567787,-21.90384,undecided
9.113864,59.60766,Shelumiel
-11.782632,-41.49059,ostler
-32.059883,1.9976463,",'"""
5.055051,-7.1248727,supposes
9.086029,59.442165,Zurishaddai
-6.764894,-15.103895,modified
-54.544907,5.4726615,OTTER
40.842705,-8.666677,profuse
16.53885,20.808424,olives
19.729088,-27.822594,awakening
-13.143459,-36.752823,imaginable
23.508839,-20.975063,splendidly
-33.13173,14.736127,Souldiers
-7.2942896,-4.318393,inexperience
2.2972898,4.313913,Breast
-4.9619613,-21.233084,hushed
-25.179026,-5.0679383,reserving
-30.345594,20.682459,Legions
-16.864382,-0.3004155,scandalous
-11.128119,-4.6077538,admirers
31.781067,-27.87733,tiptoe
-25.10124,18.338823,Treasure
16.592823,14.421141,guardians
-17.630663,-17.814222,honourably
-30.634506,25.309437,reuenge
-1.3038256,-26.048317,hilarity
-26.215593,12.311209,Traitor
-33.068974,26.991545,reueng
32.698624,-11.341613,streamed
-21.532984,14.68389,Trouble
-35.195583,24.924185,Seale
-13.791147,-12.726317,referring
-33.32971,-12.731329,HAD
-30.267868,23.74859,faithfull
-28.647676,-5.097786,hurting
-31.92629,18.529625,findes
-18.062977,-18.872196,thankfully
-29.870485,17.159481,Angell
-14.173266,-6.8440447,unemployed
-29.896782,19.379507,Battaile
-31.87514,18.483162,behinde
-30.614622,15.572964,Prison
-3.7610066,-7.5080547,answerable
-26.454939,-3.9217112,joking
-11.791933,-3.4383337,mistrust
2.3070648,-22.795916,overbearing
-30.110682,20.388815,Cosin
-25.955912,-17.073835,deprive
-0.98759586,46.70498,conferred
13.613138,-10.892531,gnawing
-27.23004,17.786892,Cocke
-33.0767,15.402584,Norwey
-6.1464148,-2.9597378,toilsome
-25.0995,6.1604943,Pleasant
-29.630722,-4.388482,Otway
-29.168474,20.175,thankes
-28.513065,19.305592,twelue
-8.767209,-38.913845,suspension
-21.314676,18.512379,Offices
-31.22421,26.394205,prou
-33.77807,14.136707,Torch
-9.706621,-20.193462,abstracted
-27.803099,19.198595,remaines
-31.495817,14.915477,Clitus
-58.09027,13.618824,Sold
-21.709929,19.481743,successe
-58.54293,13.9046545,Titin
-12.842471,-1.7824512,Pleased
-25.106325,11.983258,Beleeue
-23.852024,-4.134588,omit
-28.69807,21.178526,custome
-58.683308,13.967533,Cai
-32.91822,16.79005,vowes
-31.941383,15.961155,asleepe
-23.140413,5.760001,Flatterers
-31.956484,13.322918,Choice
-32.2945,20.644367,Seruants
-12.007467,7.4427824,intents
-0.45318294,-5.4031725,vaunted
-27.509819,18.957634,sweare
-18.388136,-20.782684,revolting
13.085305,37.0495,succour
-31.667496,16.073074,Dreame
-53.486927,5.468613,LONG
-20.79006,-21.621008,reprobate
-1.6496189,-7.3336205,expatiate
-30.003082,20.59588,Offence
-31.499033,14.9217825,Statue
-30.51861,25.803898,Noblest
0.5903018,47.657562,taxed
-4.8558044,2.9906106,formally
9.021776,-24.495632,assailed
-12.896765,-36.104733,magnanimity
-17.326513,0.9812146,fearefull
-32.083145,21.175425,Instruments
-33.38177,19.840704,Ghosts
-28.232904,15.545863,crosse
-28.876728,15.38391,Lyon
3.2399154,2.7978637,Torches
-28.11542,19.070396,Leaue
-19.509737,-18.758553,scold
-22.044464,-16.720072,inexperienced
-30.560774,26.130232,Iulius
-11.92308,-0.3476846,endeavors
-36.919754,20.95788,Deere
-24.513477,21.209084,greeue
-22.677795,19.252075,Wisedome
-26.766472,18.080433,strooke
-11.831639,-31.391539,ensured
-33.805534,2.9304585,US
23.69012,-4.099765,enclosure
36.74142,-3.836867,walnut
-58.408695,13.791962,Dyes
-30.803795,18.191456,Starre
-28.258934,19.436071,Prayers
-3.7598407,-22.67237,irrepressible
-29.87234,17.1587,seru
-29.52107,21.815296,neerer
-15.555616,-10.138282,candidates
-25.6242,18.804121,enterprize
-13.766932,13.487751,relatives
-13.465431,-22.067524,repressed
23.755209,-6.1018424,gowns
-29.231941,20.143648,paines
-24.2702,13.140871,reside
-12.170761,-40.562145,Dawlish
-23.731577,-4.425578,pacified
-12.909674,14.796008,fretted
-28.474224,-4.9596267,Donavan
-6.499747,-1.4000173,hearer
-31.69836,25.570158,wil
-32.730545,20.892834,wilde
-15.979457,12.704473,reliance
43.909637,5.5156093,whirr
12.577968,-3.3874235,tableaus
13.939649,8.890402,pageants
8.566159,-16.67677,bustling
11.044374,0.33717227,capitol
4.548573,7.2773366,apparitions
33.45456,5.166538,nimbus
41.891544,-8.7228565,vapor
6.837653,4.1371512,parlors
11.512179,2.6871338,trillions
-1.5505798,-23.134619,recurred
11.597747,-0.17905511,Allah
22.177277,0.11338965,bivouac
40.555054,-1.7412574,scallop
-6.1395917,7.1484184,fibre
-22.36906,-31.555574,concurrence
2.4391503,-37.205715,debating
33.036957,4.61265,twittering
-2.467289,-25.53314,applauded
-33.956955,-13.78317,jointure
18.561337,14.740469,grandsons
32.202103,1.021941,hemm
15.685698,-1.6784989,woolly
1.1349622,5.7518077,stretches
-28.352316,6.8080816,Confess
36.471977,-5.6259084,clipper
-18.532,-22.832956,intrusion
8.064105,9.886833,literatures
10.975357,7.3991523,grander
-16.27805,-21.10169,endeavor
-20.553885,-21.60017,abhorrence
30.939604,0.8438925,Journeyers
32.520603,1.2459847,gayly
1.1221808,2.2548084,Perfume
-5.089144,-36.81696,deliberation
1.0555018,1.9281936,Idea
13.436484,8.278067,tallying
10.9379835,3.5962987,veterans
-9.857266,5.749917,opportune
-12.500128,-30.379574,discernment
14.897615,0.69299364,Banner
28.500626,2.4714618,lambent
-17.46739,-29.686186,acquisition
16.211956,-1.3723557,sinewy
-15.658938,4.9256573,chanted
31.227926,0.3445257,Duly
-19.001055,-18.891417,prudently
-2.972363,-36.388954,unpleasing
5.3903756,2.7078042,Flag
32.902424,-0.74079907,cannons
-7.7444882,-34.92436,admitting
-17.521217,-21.119167,restlessness
-7.831904,2.4271836,gravitation
47.091763,7.734481,Carolinas
28.964293,2.7192428,Potomac
30.807554,2.1270893,travelers
12.500541,6.7842565,Congress
-25.587868,-16.672129,annuity
-15.135201,-1.6416562,nighest
-2.3429394,-28.773243,rationality
24.39333,-26.628534,shrugged
-33.566986,-8.72788,remembers
-14.969416,-52.758305,Jenning
20.649582,-19.955935,fascinating
-23.167763,11.858469,dally
-36.454765,20.262253,Foyles
-30.289944,14.954012,Osricke
-31.047733,14.856151,Owle
-33.47847,4.1328635,ene
-25.172043,8.748934,Masse
-24.877914,12.387819,blesse
19.163208,-4.1023507,dallying
-7.6630177,-25.03275,foibles
-31.248402,15.05693,leaues
-30.857147,14.253626,Slaue
-18.413158,-15.005754,bestowing
5.2620792,-4.903668,Late
-7.0726852,-0.35906792,construction
-29.461765,16.252596,diuell
-15.734283,-22.520235,ineffectual
-32.9403,18.580875,dismall
-29.160254,15.181715,Winde
-29.047504,18.526327,Braines
-31.192238,15.225941,Player
-30.936602,21.180584,vilde
-26.944794,-6.578573,Simpson
-17.638964,-18.04651,assertions
-7.3093457,-24.5382,gifted
-31.36727,18.582401,extasie
-52.66099,3.5093272,ROBERT
-14.423315,3.9101264,indirections
-25.650532,18.20762,Drinke
-11.470659,-33.92914,fettered
-29.448303,5.4239407,camerado
-3.2382076,-25.30726,consistency
37.15307,2.6123416,Chants
4.493632,8.557987,institutions
16.52432,-2.3177817,Solitary
12.82797,15.509158,Sixteen
6.4846654,7.635547,orators
-34.0022,-9.139397,suspects
-5.441825,-3.837541,certainties
1.467716,4.1040754,dilate
17.763927,5.609549,perturbations
4.06342,-3.6418672,miniature
2.7102313,2.3445878,Eidolons
-9.865146,2.0260017,Personality
-27.228271,-24.113659,neglecting
-8.140989,3.3792934,physiology
-2.6937397,-21.430336,novel
-3.0731246,5.372196,Reserved
5.378805,-21.524714,minutely
-14.969669,-25.786724,dissipation
-58.72895,13.982045,Ment
-32.925064,15.487884,Cauldron
-58.736717,13.991985,Len
-16.47639,2.6286657,affects
-29.883818,14.579474,Porter
-30.108522,20.850672,Hostesse
-26.67303,20.836569,powre
-31.898792,17.65698,Title
1.9777457,-22.079346,surpassed
-30.646116,25.215405,firme
-31.678547,19.765137,Enterprize
-7.693088,-24.963322,practices
-17.67489,0.66420466,adhesiveness
14.219199,58.204975,Timnah
0.98268855,2.5381525,drench
18.552803,14.915644,bakers
39.57665,3.745752,Rocks
29.456686,24.857529,budded
-26.361555,18.204586,Pompey
8.299915,-13.049563,Tranque
-21.528362,7.8223853,Tranquo
17.4211,-3.7701254,rains
13.389023,-14.702556,espied
14.112333,34.074947,traffick
0.39322287,-1.797454,unalterable
13.8856,-0.6601883,Taurus
9.274115,-6.681573,mincer
-21.386288,-17.892359,chooses
-22.403929,-2.6336489,feign
1.3676857,1.4625523,hug
-14.588958,-32.67651,courting
-24.958815,11.959904,imports
5.927573,1.7972268,grains
31.138279,-0.12305111,aromatic
-36.943344,3.3733687,Bouton
8.442565,-23.362091,defendants
9.885775,62.327286,Becher
15.749048,-1.0377445,gripe
32.051403,19.095522,foal
-0.72855526,8.599374,subtlest
31.809216,-0.20123884,vaults
5.024033,-4.117065,Work
24.393011,6.235019,fang
8.554721,61.381943,Baalhanan
23.318802,-27.341911,reddening
-6.804466,0.21683507,sparrows
29.005606,1.7892034,surge
-33.765057,-15.484731,saves
-1.1276962,7.3883853,Fearless
1.7038333,-39.045284,demure
20.159176,0.50461847,Innumerable
-2.8494601,23.110315,professing
-5.3493795,5.120054,Moved
-0.3247179,25.87111,deferred
5.3935633,51.079067,Ephrath
25.44641,4.737615,creeps
-11.561567,1.1133436,reigning
8.353414,0.49478325,nestling
-30.60765,15.506331,Rat
24.755304,0.92259413,aisle
-3.57674,3.1386178,reaches
19.122763,-30.47979,travailed
18.99155,-19.88601,lashes
8.334895,65.5468,Nahath
-2.9474664,5.3870473,Immortal
-10.041527,-20.21448,likeliest
4.1752663,1.2720029,hearses
29.289827,1.6982031,squadrons
24.151924,-23.163994,buzz
9.730253,63.273804,Dishan
9.44026,3.1025472,whirls
3.1027005,2.1969492,Dying
-0.34086224,3.0548518,drugg
-8.592715,1.1263504,renounce
-21.29888,-15.397089,appointments
-5.2846947,-2.8616114,devoting
11.796755,-2.8590865,hawser
0.61732966,30.187752,matrix
-25.386204,35.40939,criest
-11.876305,7.692468,dispensed
-28.711906,15.179467,dis
8.932739,-5.6314683,triumphed
-37.97791,3.1557086,critters
-0.045799624,1.1492178,palate
-14.464848,-28.269257,reasonings
-12.121609,45.711784,timbrel
-29.238192,9.7258415,Woo
41.278385,-10.523851,vapoury
42.037746,2.7424083,grazing
15.828986,45.046402,Marah
28.473667,-7.7142825,intricacies
20.197144,37.797443,omer
31.479898,34.385242,wafers
29.03917,-5.337287,drifts
16.034683,45.435074,Rephidim
4.544049,3.9190753,fabled
2.7322981,-4.9339957,Achilles
-31.307102,13.491357,fac
4.677405,-10.391802,Andromeda
-0.5934553,27.93849,perverteth
7.4602365,-1.9083295,response
27.250298,26.03476,outmost
38.481247,30.148556,fleshhooks
-9.328974,-9.630912,prefers
16.2447,37.229095,victual
1.5617368,-6.285496,sorely
-2.1360507,-2.4152822,unconditional
-9.754711,-40.749035,Milsom
37.07313,4.4678254,fleecy
-3.9641113,-11.786081,emergencies
0.12834713,-17.472271,pitchpoling
-5.105831,-4.822606,headland
0.9783594,-19.49601,restricted
24.320868,7.1947,hawks
30.685791,-17.026978,neared
24.727518,5.8083105,cumbrous
9.424017,-10.085645,pod
0.16476776,18.7084,tasks
9.984465,62.778305,Libni
8.533742,-23.414286,Jungfrau
9.900408,67.03155,Assir
20.462404,-11.0700245,cavity
-22.922016,11.566645,achieve
-12.223527,44.240364,sever
-31.087757,13.898712,Gall
-13.9427185,-18.608353,akin
16.077524,-33.799667,flurry
2.2602544,-4.5017986,Plato
34.628635,30.074854,bason
30.324213,-0.019133694,tun
-13.413864,-38.85954,authorised
7.3845983,3.7673953,contemporary
29.38134,-9.338749,swum
-35.735218,6.969841,Ginger
17.054462,1.530078,Stygian
-0.45320222,25.532093,deceiver
-31.661283,14.835161,foure
11.8953905,-0.1382686,film
-29.021639,15.603279,indeede
-54.31192,11.892347,Fla
-28.296818,20.234518,signe
-34.33468,12.166082,Testament
-33.677036,14.397991,Flauius
-34.45316,13.353816,Tragedie
19.79622,41.39671,compasseth
-0.85567087,5.1218243,Tyranny
2.961271,7.3982697,attributes
4.2510786,1.2137132,departs
12.0617485,13.667809,Nations
25.671305,11.55076,aprons
-2.778276,29.167253,slayeth
-0.72678095,2.3805835,amplest
6.9955287,4.7438655,Forms
3.8668523,52.926327,Naamah
-5.0269737,3.5873122,carnage
-4.333359,6.448741,Appetite
-29.918219,14.763388,Triumph
-32.16012,15.655785,Bold
18.221233,-20.879623,softest
-3.8432028,6.6216955,befel
-14.668863,7.369268,undying
-32.59284,18.696812,Rage
32.111717,-6.9443173,Approaching
-13.458244,-3.0235927,unfound
-30.216858,0.17288992,humouredly
-2.2589881,25.532455,repenteth
-28.022337,15.412022,Tyber
-9.20566,-24.98939,patron
-11.41069,-7.5292425,penitent
0.010519175,-17.401659,equivalent
-30.76154,18.654865,amisse
-21.629957,-24.638773,avarice
-26.784552,20.812677,faine
-3.7914205,-19.876247,solidly
-26.866728,22.714954,aske
-32.093945,26.278004,chanc
17.677732,-27.273605,dawned
-29.41503,16.814976,Diuell
-29.295275,20.851515,eternall
-9.430098,-23.727552,determinate
31.959589,-7.0037875,mound
-31.402313,19.965654,Graues
-9.418847,-9.913011,imitate
-30.848171,16.888792,Helpe
-30.323698,27.284538,saide
-24.73778,19.670673,Thinke
-32.50232,21.72708,subiect
14.163676,-8.395805,adhering
-27.214687,21.90175,vertue
-16.93288,-6.0334253,clerks
4.3099103,-19.46399,unquiet
-15.730475,8.363352,bide
-10.6285515,-3.4296415,mania
-29.610512,14.217462,Antonio
-58.808064,14.024839,Calp
-53.724934,6.2347946,SIR
-26.16083,16.008204,kisse
17.353903,3.9336498,festivals
-29.229328,13.242101,pluckt
-0.13430406,5.281695,Rebellious
31.880571,30.772022,fried
-3.7269588,4.4905405,Glad
-11.648517,7.621335,Thenceforth
-17.825567,1.4423196,unsought
-26.045048,19.169031,rul
-18.880276,32.409252,yesternight
21.419899,-0.61935025,Borne
-31.938435,16.268867,Pit
-13.863514,44.982174,Abide
18.669542,0.8322939,Fierce
-27.61252,13.116049,Adversary
12.091624,1.2641636,overspread
-4.760737,3.3258412,Firm
34.537872,29.847828,earring
-16.538778,0.6791872,exempt
25.54449,8.8842945,damsels
16.10118,44.079166,eventide
-11.260128,0.63503546,excels
-29.026155,1.4489741,Business
-6.2338266,11.9740305,Vain
17.559082,3.772215,symphonies
3.2855837,53.693645,Shuah
11.008477,57.206715,Ephah
9.515967,62.152073,Hanoch
-11.93945,50.491573,Massa
11.543342,56.862507,Tema
3.1964605,2.0215688,Jehovah
-29.1273,-1.2284902,exultingly
16.554817,15.193925,communing
12.849183,4.401019,pinnacles
-9.632391,8.545371,Superiour
17.29897,47.446533,Girgashites
11.14405,56.76638,Magog
-10.54813,9.017489,Omnipotence
-30.274727,20.668385,Tables
10.868094,57.227093,Raamah
31.00256,-0.6083388,Cherubick
-2.6787772,3.7136445,Food
-29.063517,-1.2186463,pleasantness
15.679884,48.04273,Admah
16.274532,47.10735,Zeboim
8.105245,5.6798916,multiform
11.200299,56.918976,Lud
-17.284187,1.525387,Longer
0.5692134,7.0092087,Ride
-8.409073,8.198723,impaired
13.542087,69.963486,Reu
17.726486,3.7524612,responsive
13.548356,69.94709,Serug
-7.1308584,6.6432457,Spiritual
13.102771,58.464115,Perizzite
11.360862,55.7606,Chedorlaomer
35.888233,-2.549824,tresses
0.21947318,24.001257,bountiful
26.345276,2.6093154,bowers
-8.830245,-37.450073,confederate
-1.615018,19.129826,Salem
29.397804,-2.2908614,Flew
-10.569315,8.98253,impure
28.299839,-1.7369273,Raised
0.6058111,54.864574,Abishag
16.154972,-28.510263,notched
24.503777,-25.689772,ducked
7.864503,8.258695,civilizations
-32.651882,3.0248425,N
30.259481,-14.518383,whitewashed
29.330372,-9.620408,inoffensive
29.136883,-11.41061,expiring
-20.577133,-18.729132,unprepared
17.073288,-18.830559,triangle
-12.874384,8.821476,tempter
30.89757,-9.400152,surged
-3.9378898,19.986979,debtors
-55.09446,4.0251417,OTHER
19.659498,-17.819723,student
-32.58162,17.220753,counterfeit
20.012459,-26.897512,grip
18.502203,-34.85692,gripped
-0.76900303,61.308243,Alphaeus
16.097958,17.772215,Gomorrha
2.1138613,-1.3423039,Dry
17.928228,-32.744823,startlingly
39.59021,-9.817589,brimmed
-5.4837537,22.343325,deceitfulness
-13.451474,7.000615,renounced
-7.0357733,-30.511904,languor
-16.706186,-23.051357,impediment
0.7473749,50.060123,householder
-39.258694,-0.75510895,deuce
-12.7066965,-1.891396,woeful
29.803802,-12.75344,overshadowed
-24.910515,34.330383,owest
-35.258083,11.859586,Gospel
-23.00364,4.6561856,craven
-5.93575,-31.911875,naivete
-17.64662,-22.639534,inexcusable
20.340998,-8.976306,porches
20.215462,-9.067801,squared
18.460161,10.823032,flute
34.245365,-2.4973686,singed
-2.625246,-6.9371333,inducements
-1.2775198,-17.856752,imaginative
3.440704,-7.858102,anti
-2.637042,48.134518,presidents
13.856265,-12.707893,Ancient
-14.204384,-31.091087,endeavours
-1.6495321,25.211805,dominions
35.970867,5.8416576,flats
-14.264763,47.434696,testifieth
26.358452,5.4909654,quake
20.548283,-20.20738,grimace
15.820943,-22.753996,recognize
-3.8689566,6.826545,tumults
13.017857,-22.639467,Busy
-21.990677,-16.572279,admires
-10.993344,-35.499794,perusal
19.893307,-2.565819,darken
9.699246,-14.868644,thoroughfares
38.458282,-15.847909,parallelogram
-11.762078,-0.7336341,ceremonial
16.690804,-4.8057666,yawn
-22.186245,18.635178,recount
-20.638683,-5.6607146,survivor
7.3979874,-1.2668244,gnaw
-8.420456,-3.5828664,assassins
13.146308,-1.2488754,guides
3.7539606,46.507587,Noe
16.100752,-28.498264,faggot
-2.7340114,53.010403,Nicodemus
-2.426416,26.302689,quickeneth
0.27287558,-17.472515,convicted
17.662218,-25.888037,lunge
11.3089285,-22.146687,unbearable
8.264487,-25.697336,parried
-4.823063,-0.540203,apathy
-14.254532,-6.4795966,Jemima
18.82518,-1.4187155,Sent
14.852731,-23.91692,stunning
6.301135,18.373905,worshipper
-0.6039631,25.816988,signifying
18.504,-9.668844,trophy
-13.317718,34.42909,Comforter
27.46889,-18.23177,fisher
9.08521,46.170727,Pontus
8.40987,-25.89207,squalid
14.668168,44.03222,Pamphylia
-11.471694,10.061069,foreknowledge
-8.958872,-21.159597,dispositions
-13.835463,45.48768,Observe
-21.390282,1.2200079,atheists
-13.1168,-4.6736827,indefinite
-8.006052,4.067861,believers
-9.502538,-12.754409,contingencies
6.934041,-3.60208,stealth
16.138203,-6.1678667,imbecile
-25.12171,8.687331,blasphemous
0.14559968,-20.430067,publicity
-26.672298,16.502504,Laughter
30.784153,-11.190428,click
8.834238,-7.4642487,Police
-12.463522,0.3990042,forgetfulness
16.264637,-9.129239,vehicles
9.0231285,46.18584,Cyrene
-17.824255,5.770953,Golgotha
8.423743,-21.189383,hieroglyphic
20.099787,-10.542767,shaping
34.869267,-23.427809,laboriously
3.7910838,-7.5169888,developed
16.384819,-33.56312,ado
16.77004,21.777565,mourners
8.963837,-23.62047,reporter
7.4308953,3.9366333,temperature
24.478489,-16.269674,warming
-3.323609,-12.8256035,headlines
26.310278,17.373737,manger
12.78365,-24.295889,fanatic
4.3491144,-3.6172636,labourer
-16.079823,2.6062856,rue
16.454542,-10.672868,editors
-0.48988083,44.028908,Galilaeans
10.516435,-7.720841,posters
14.535728,2.0448396,Road
-5.001859,-6.6131287,wilder
15.148315,-20.363913,amateur
21.293278,-19.407227,unused
25.095335,5.9841194,husks
-35.78651,-3.5518126,"?'"""
22.29782,-23.607763,aperture
7.918902,-13.046888,trading
27.30974,18.90836,napkin
-31.062986,-2.945928,confidently
-0.60706294,19.57578,talkers
11.380443,24.981123,basest
-18.731312,-21.68015,loveliness
12.870057,45.118748,Pathros
-0.7534793,-22.208838,matured
-15.439564,-23.693502,expediency
36.578995,-3.9867623,laburnum
21.378685,-1.6259639,Horonaim
39.15273,-28.633955,astride
6.878613,-21.8501,portly
26.102852,-12.910006,jingle
-12.637666,-4.4021955,admits
-3.6136656,-26.06591,efficacy
10.136792,-8.339321,Margate
29.857182,-7.743905,whirlwinds
